Subject 1,Subject 2,Students that study both subject,Number of students
['HIS1001'],['MAT3517E CLCMTKHTT'],"[20001031, 20006407, 20008073, 20003342, 20004369, 20006677, 20006688, 20003746, 20009637, 20000810, 20004650, 20008876, 20001582, 19000496, 20005045, 20008888, 20009927, 20000199, 20007753, 20009953, 20002922, 20002541, 20009074, 20001655, 19001592, 20002425]",26
['HIS1001'],['MAT3525'],"[19005705, 19008909, 20006927, 19007249, 19003155, 19004182, 19005463, 19002269, 19007660, 19008436, 19008053, 19008969, 19006923, 19002960, 19006039, 19006682, 19005934, 19002735, 19003248, 19006323]",20
['HIS1001'],['MAT3533'],"[20005795, 18002246, 19005705, 19006923, 19007660, 19005934, 19002735, 19002960, 19007249, 19003248, 19003155, 19005463, 19008053, 19004182, 19006039, 19005269, 19006323]",17
['HIS1001'],['MAT3533 CLCMTKHTT'],"[19004767, 19007911, 19000842, 19008082, 19005079, 19009048, 19001242, 19004639]",8
['HIS1001'],['MAT3535 CLCMTKHTT'],"[18005017, 20008415]",2
['HIS1001'],['MAT3539'],"[18002246, 19003021, 20006927, 20000212, 20003669, 20006522]",6
['HIS1001'],['MAT3551E CLCMTKHTT'],"[20006407, 20001031, 20008073, 20003342, 20004369, 20006677, 20006688, 20003746, 20009637, 20000810, 20004650, 20008876, 20007722, 20001582, 19000496, 20005045, 20008888, 20001980, 20000199, 20009927, 20007753, 20008415, 20009953, 20004711, 20002922, 20002541, 20009074, 20001655, 20002425]",29
['HIS1001'],['MAT3554 CLCMTKHTT'],[],0
['HIS1001'],['MAT3554E CLCMTKHTT'],[],0
['HIS1001'],['MAT3562E CLCMTKHTT'],"[19007911, 19000842, 19008082, 19009048, 19001242, 19004639]",6
['HIS1001'],['MAT4072'],[],0
['HIS1001'],['MAT4073'],[],0
['HIS1001'],['MNS1052'],[],0
['HIS1001'],['PHI1002'],"[20008448, 21003777, 20004868, 20008452, 20000260, 18007052, 21007885, 20006927, 20003344, 19005463, 20003863, 20004889, 18005017, 20002327, 20000283, 20006941, 20000287, 20103206, 20005414, 20007465, 20001838, 20007983, 20004913, 20001337, 20004410, 20002876, 21001788, 21009471, 20008511, 20005954, 20006980, 20003911, 20002888, 20000327, 20000328, 20002891, 20008520, 20006989, 19006542, 20003408, 20001877, 21003863, 21002845, 20008032, 20000870, 19002982, 20005992, 20004969, 20000880, 19003507, 17001078, 20003446, 20008054, 20006522, 20005500, 20003968, 19103873, 18005120, 20001411, 20004481, 20007045, 16006283, 20000908, 20000401, 19005079, 20007065, 20003482, 20000923, 20002462, 20004513, 20009641, 20006569, 21005484, 20001453, 20001454, 19007154, 21004979, 17105588, 19005108, 19008182, 19004599, 21001400, 20005563, 20006075, 20001980, 20009663, 20004032, 20006081, 20004034, 20000963, 20007108, 21005510, 21006022, 20006600, 20005066, 20003019, 20009674, 20009166, 20004560, 20009172, 20008150, 20000983, 20007642, 19001563, 20007644, 20004575, 20009184, 19000545, 20007650, 20003556, 20001510, 20007144, 21006057, 20006126, 20004591, 20000496, 20005622, 20002553, 21006074, 20007163, 19009280, 21008129, 20007682, 20008194, 21008646, 18005254, 20004615, 20003594, 20009742, 20005135, 20006162, 20008726, 20008216, 18007322, 20004127, 20003106, 19009315, 20107557, 20003622, 20007722, 20007723, 20006186, 20008757, 20001078, 19001655, 20009272, 18008377, 20005687, 19008828, 18003775, 20000064, 20009283, 20001603, 18002246, 20002118, 20004168, 20008265, 21001543, 20003659, 18005833, 20009805, 20004176, 20003669, 20002648, 20005721, 20007258, 20000601, 20001628, 19008860, 20006750, 20004702, 20002657, 20002660, 20004711, 20003691, 20009324, 20009837, 20004716, 19003248, 20009329, 20003187, 20009845, 20004215, 20004727, 20001657, 20004218, 19001210, 20009853, 20004738, 20007812, 20003718, 20008326, 20009352, 20002697, 18004362, 19004813, 18007437, 20009364, 20000149, 20005783, 20007832, 18007448, 21001114, 17002391, 20009884, 20004760, 20009376, 19001761, 20005795, 20006821, 19007911, 21006762, 21005226, 20001197, 20001199, 20002225, 20004786, 20005302, 20002231, 18008506, 20008380, 20000701, 20000196, 21001158, 20000199, 20008903, 20006345, 19002825, 20001739, 20009932, 20001741, 20008398, 20000206, 20008910, 20000212, 18001877, 20005336, 20004316, 20004828, 18005982, 20002782, 20007904, 20007906, 20003299, 20002787, 20003301, 20007402, 20006378, 19004908, 20007405, 20000235, 20003824, 20001266, 20006898, 19007474, 20001788, 20000254, 20002815]",258
['HIS1001'],['PHY1012 TNL'],[],0
['HIS1001'],['PHY1013 TNL'],"[20009384, 20006377, 20006706, 20009297]",4
['HIS1001'],['PHY1020'],"[21008129, 21001317, 20004711, 21003053, 20006702, 20005135, 20009845, 19001592, 21006074, 20001980, 21004733, 21001788]",12
['HIS1001'],['PHY1020 CTĐB'],"[20004650, 19005420, 20009297, 21004979, 21002197, 21004828]",6
['HIS1001'],['PHY1100'],"[18005120, 21008129, 21000322, 21008772, 20003718, 21001862, 19009674, 19009932, 21007758, 21008662, 21007896, 20007065, 19001240, 21004443, 20005788, 19005484, 20007983, 19004591, 20002225, 21007156, 19000758, 19000248, 19008828, 21001788, 20005054, 20007359, 21008190, 20005059, 20007620, 19005893, 20003909, 21005510, 20008261, 20008520, 20005072, 21002576, 21004880, 21005524, 20003673, 21008602, 20001243, 21005275, 20004316, 21009503, 20007650, 20009188, 21006057, 20007402, 19009388, 19005934, 20004215, 20009853]",52
['HIS1001'],['PHY1100E CLCCNKTMT'],[],0
['HIS1001'],['PHY1103'],"[21008129, 20003587, 21009156, 21000582, 20000134, 20001801, 20007178, 18004362, 20000908, 19014027, 19004813, 21007885, 20002324, 19009172, 20000792, 21004828, 20003357, 19005982, 20005663, 20009884, 20008479, 20009637, 21009830, 21005226, 20007723, 19005484, 21003053, 20009264, 20004913, 20005045, 20008888, 20002361, 18008506, 20008761, 20001468, 20009663, 21009471, 20005059, 19002691, 20002118, 20006599, 20004936, 20009932, 20000206, 20003408, 19004496, 20004691, 20006612, 20005461, 20003542, 21003863, 20003673, 21003610, 19007835, 20009308, 20003804, 21003871, 20005354, 20007405, 20006637, 21003887, 20002415, 20004081, 19007474, 21000307, 19013363, 20009590, 20004215, 20001657, 21006074, 20001788]",71
['HIS1001'],['PHY1103 CLCCNH'],[21004979],1
['HIS1001'],['PHY1103 CLCHD'],[21005952],1
['HIS1001'],['PHY1103 CLCMTKHTT'],"[21008032, 21007681, 21006980, 20001031, 20000199, 20002825, 20002922, 21000555, 21005132, 21007885, 21004173, 20002541, 21002962, 20009074, 20006677]",15
['HIS1001'],['PHY1103 QTS'],[],0
['HIS1001'],['PHY1106 QTL'],"[21004828, 21002197]",2
['HIS1001'],['PHY1108'],"[18007437, 20008216, 20008990, 20007079, 20007720, 21004969, 20000045, 21003053, 20003889, 20003251, 21004733, 20001872, 19000528, 20009555, 20005083, 21001317, 20007402, 21006702, 20005622, 21006074, 20005503]",21
['HIS1001'],['PHY1108 QTL'],"[21004828, 21002197]",2
['HIS1001'],['PHY1113'],"[20004962, 20008194, 21001317, 21004969, 20006156, 21003053, 20009555, 20009685, 20002012]",9
['HIS1001'],['PHY1113 TNL'],"[20009384, 20007593, 20006377, 20009297, 20006706, 21004828]",6
['HIS1001'],['PHY1161 CTĐB'],"[21008448, 21001317, 21005484, 21006221, 20004591, 21007155, 21006067, 21002110]",8
['HIS1001'],['PHY1161 TTH'],"[21003777, 21001158, 21008646, 21001543, 21001114, 21002845]",6
['HIS1001'],['PHY2004'],"[20007424, 20006156, 20009237, 20000791, 20002462, 20008866, 20007079, 20002729, 20002218, 20001195, 19007049, 20003019, 20009555, 20008150, 20003798, 20002012, 20006377, 20009326, 20005503]",19
['HIS1001'],['PHY2004 QTL'],"[20003718, 20007593, 20002876, 20004437, 20005563, 20001212]",6
['HIS1001'],['PHY2064 TNL'],[],0
['HIS1001'],['PHY2064E QTL'],[20006526],1
['HIS1001'],['PHY2206'],"[20008452, 20005893, 20001160, 20003729, 20002193, 20001810, 20007060, 20005525, 20004886, 20008216, 20001818, 20007835, 20003103, 20004130, 20004386, 20002982, 20007720, 20000045, 20006702, 20001078, 20004087, 20008258, 20007620, 20008132, 20000327, 20008393, 20004826, 20009051, 20004828, 20003966, 20004959, 20000097, 20009958, 20001510, 20007784, 20007402, 20004716, 20004591, 20006133, 20001655, 20007545, 20009212, 20007293, 20004222]",44
['HIS1001'],['PHY2302'],"[20000097, 20005825, 21001317, 21004969, 20001195, 20008511, 21003053, 20006702, 21006702, 20003667, 20003251, 20005525, 20000791, 21006074, 21004733, 20005503]",16
['HIS1001'],['PHY2302 TNL'],[],0
['HIS1001'],['PHY2302E QTL'],"[21004828, 21002197]",2
['HIS1001'],['PHY2303 TNL'],[],0
['HIS1001'],['PHY2304'],"[20007424, 20004868, 20008452, 20005893, 20006930, 20001810, 20004886, 20008471, 20000791, 20002329, 20001818, 20000283, 20008990, 20004386, 20009002, 20001322, 20002355, 20008511, 20004934, 20000327, 20001872, 20003921, 20009555, 20009051, 20000348, 20004959, 20004962, 20005988, 20003444, 20007545, 20003966, 20005503, 20008584, 20007060, 20005525, 20002462, 20002982, 20007079, 20009664, 20007620, 20008132, 20003019, 19000528, 20009685, 20008150, 20003032, 20005596, 20002012, 20006115, 20003556, 20000997, 20001510, 20004591, 20006133, 20005622, 20004087, 20009212, 20008194, 20006156, 20005136, 20009237, 20008216, 20003103, 20004130, 20002602, 20006702, 20001078, 20008247, 20008258, 20003667, 20005211, 20000097, 20008804, 20007784, 20004716, 20000108, 20009326, 20002670, 20007282, 20003703, 20007293, 20004222, 20001160, 20003729, 20002193, 17002391, 20007835, 20003743, 20008866, 20002729, 20002218, 20001195, 20003251, 20005825, 20008393, 20007893, 20003798, 20004826, 20004828, 20001244, 20006365, 20009958, 20007402]",103
['HIS1001'],['PHY2304E QTL'],"[20003718, 20007593, 20002876, 20004437, 20005563, 20001212]",6
['HIS1001'],['PHY2306'],"[18007437, 19004591]",2
['HIS1001'],['PHY2306E QTL'],[20006526],1
['HIS1001'],['PHY2310'],"[20008452, 20005893, 20001160, 20003729, 20002193, 20001810, 20007060, 20005525, 20004886, 20008216, 20001818, 20007835, 20003103, 20004386, 20004130, 20002982, 20001078, 20008258, 20007620, 20008132, 20000327, 20008393, 20004826, 20009051, 20004828, 20003966, 20004959, 20001510, 20009958, 20007784, 20007402, 20004716, 20004591, 20006133, 20004087, 20007545, 20009212, 20007293, 20004222]",39
['HIS1001'],['PHY2500'],[20003889],1
['HIS1001'],['PHY2502'],"[20004868, 20005136, 20006548, 20008471, 20002329, 20001322, 20009002, 20002602, 20002355, 20009664, 20005825, 20005061, 20001872, 20003921, 20003032, 20005211, 20005083, 20001244, 20006365, 20000348, 20003556, 20005988, 20006889, 20000108, 20002670, 20007282, 20007670]",27
['HIS1001'],['PHY3163'],"[20007424, 20006156, 20009237, 20002462, 20008866, 20007079, 20002729, 20002218, 20001195, 20008511, 19007049, 20003019, 19002188, 19000528, 20003667, 20009555, 20009685, 20008150, 20003798, 20002012, 19008732, 20006115, 20009326, 20003703, 20005503]",25
['HIS1001'],['PHY3163 QTL'],"[20003718, 20007593, 20002876, 20004437, 20005563, 20001212]",6
['HIS1001'],['PHY3167'],[19004520],1
['HIS1001'],['PHY3301'],"[20008452, 20005893, 20001160, 20006156, 20001810, 20000791, 20001818, 20003103, 20004386, 20002982, 20007720, 20001195, 20000045, 20001078, 20008258, 20008132, 20008393, 20009555, 20009685, 20008150, 20009051, 20004828, 20004959, 20004962, 20006115, 20004591, 20003703, 20007545, 20007293, 20004222, 20005503]",31
['HIS1001'],['PHY3302'],"[20005136, 20003729, 20006930, 20006548, 20008471, 20007835, 20001322, 20009002, 20002602, 20002355, 20009664, 20005825, 20007620, 20005061, 20004934, 20001872, 20003921, 20005211, 20000348, 20001244, 20006365, 20005988, 20003556, 19004520, 20006889, 20000108, 20002670, 20007282, 20003444, 20007670, 20004087, 20003966]",32
['HIS1001'],['PHY3303'],[],0
['HIS1001'],['PHY3314'],"[20008804, 20000997, 20004934, 20008584, 20006930, 20003444, 20005525, 20007893, 20008247, 20000283, 20005596, 20008990, 20003743]",13
['HIS1001'],['PHY3346 TNL'],[],0
['HIS1001'],['PHY3508'],"[20008866, 19007049, 19009354, 19002188, 19005420, 19000660, 19008732]",7
['HIS1001'],['PHY3508 TNL'],[17002391],1
['HIS1001'],['PHY3508E QTL'],[20006526],1
['HIS1001'],['PHY3605E QTL'],"[20003718, 20007593, 20002876, 20004437, 20005563, 20001212, 20006526]",7
['HIS1001'],['PHY3606'],"[19007049, 19009354, 19002188, 19005420, 19000660, 20008150, 19008732]",7
['HIS1001'],['PHY3606 TNL'],"[20009384, 20006377, 20006706]",3
['HIS1001'],['PHY3608'],"[19009354, 19002188, 19005420, 19000528, 19000660, 19008732]",6
['HIS1001'],['PHY3608 TNL'],[],0
['HIS1001'],['PHY3608E QTL'],[],0
['HIS1001'],['PHY3609'],"[20004868, 20005136, 20006548, 20008471, 20009002, 20001322, 20002355, 20009664, 20005061, 20001872, 20003921, 20003032, 20005211, 20001244, 20005083, 20000348, 20006365, 20003556, 20005988, 20006889, 20000108, 20002670, 20007282, 20007670]",24
['HIS1001'],['PHY3624'],"[20004868, 20005136, 20006548, 20008471, 20002329, 20002602, 20001322, 20009002, 20002355, 20009664, 20005825, 20005061, 20001872, 20003921, 20003032, 20005211, 20005083, 20000348, 20006365, 20001244, 20003556, 20005988, 20006889, 20000108, 20002670, 20007282, 20007670]",27
['HIS1001'],['POL1001'],"[20007424, 20008448, 20005893, 20006407, 20000777, 20001801, 20001803, 18007052, 21007885, 20003342, 20006927, 21101071, 20004369, 20004370, 21106710, 20004886, 20001304, 19009046, 20006941, 20008479, 21109280, 21109794, 21104162, 20001828, 20001317, 20003366, 20008485, 21100073, 20005420, 20001838, 21101615, 20004913, 20001329, 21100595, 20001335, 20001337, 20005436, 21009471, 20005952, 20000320, 20008002, 20005954, 20006980, 20003909, 20001861, 20008511, 20004936, 20008520, 20007501, 20005965, 20003918, 20003408, 20004945, 20002897, 21101645, 20004949, 20001877, 20009047, 20004437, 21109851, 19007583, 20006496, 20002400, 20001896, 20004969, 20002922, 20007023, 20002415, 19003507, 20003446, 21108857, 20000378, 21107835, 20000380, 20008569, 20003966, 20006526, 21000322, 20001411, 20004996, 20005510, 21107336, 20000908, 21101710, 20008080, 21107345, 20001426, 20003476, 20001940, 19004565, 19005079, 20000923, 20004513, 20004005, 21103785, 20006569, 20006060, 19004591, 20005553, 20006067, 17105588, 20006580, 20006075, 20001980, 21102269, 20005054, 20004542, 19009218, 20000963, 20007108, 20007620, 20006599, 20006600, 20009674, 20009675, 20003532, 20005072, 20009172, 20006612, 20003542, 20001495, 20003032, 20008150, 21102810, 21109975, 20007644, 20009692, 21106910, 20005596, 20008663, 20007144, 21108969, 20003053, 20005102, 21109997, 20004591, 20003569, 20005106, 20000496, 20007156, 20005622, 20008182, 20004087, 21107959, 20004599, 20007163, 20009212, 19009280, 21103873, 20007682, 20000515, 20002566, 20001031, 19005705, 20000012, 20009742, 20005135, 20000527, 20003089, 19012889, 18007322, 20004121, 21100829, 20005663, 21107999, 20004127, 20007714, 20000545, 20006688, 20000038, 20001064, 20007722, 20007723, 20006186, 20000045, 20001582, 20009263, 20006702, 20009272, 18008377, 19008828, 20006721, 20001603, 20007748, 20004165, 21108037, 20008261, 20006216, 20001097, 20007753, 20003659, 19002188, 20008265, 19005255, 20004176, 20004691, 20003669, 20007255, 20006231, 20007258, 19007835, 20001628, 20000097, 20000098, 19004771, 20002657, 20008295, 20007784, 21107049, 20004711, 20003691, 20009324, 20009837, 20009326, 21100398, 20009329, 20008817, 20003187, 20009845, 20004215, 20009849, 19001210, 20003195, 20009853, 20007299, 20007812, 21104515, 20004739, 20000137, 20005770, 19004813, 21007758, 20002193, 20003220, 21105556, 19016596, 20000149, 20000660, 17002391, 20000665, 21104539, 20003742, 20007840, 20005795, 20000169, 20008876, 20001197, 21101486, 20000176, 20004786, 20005299, 21108659, 20005302, 20002231, 20008380, 19008445, 20000701, 19000767, 20006336, 20001729, 20005314, 20007363, 21105092, 21104065, 20008903, 20009416, 20006345, 19008969, 20006856, 20009932, 20001741, 21108172, 21102540, 20008910, 20000212, 20008917, 20003798, 21103063, 21101015, 20004824, 20009434, 20009435, 20001243, 20003804, 20009438, 20003299, 20004836, 20000229, 20009958, 20006377, 19005420, 19005934, 20001266, 21106163, 20006898, 20000758, 21106682, 21107196, 20000254]",299
['HIS1001'],['SMP1010'],"[21107336, 21100073, 21101710]",3
['HIS1001'],['SMP1010 CLCRHM'],"[21103873, 21104515, 21107336, 21106444, 21101710, 21101071, 21107345, 21105556, 21106710, 21104539, 21100829, 21107999, 21109280, 21104162, 21109794, 21100073, 21103785, 21101486, 21101615, 21100595, 21102132, 21108659, 21102269, 21104065, 21105092, 21108037, 21108172, 21102540, 21101645, 21101015, 21109975, 21103063, 21102810, 21109851, 21106910, 21101154, 21108969, 21107049, 21109997, 21100398, 21106163, 21107959, 21108857, 21106682, 21107835, 21107196]",46
['HIS1001'],['SMP1012'],"[21104515, 21105092, 21107336, 21100073, 21107049, 21108172, 21101710, 17105588]",8
['HIS1001'],['SMP1055'],[],0
['HIS1001'],['SMP2052'],"[21107049, 21106444]",2
['HIS1001'],['SMP2053'],[19103063],1
['HIS1001'],['SMP2054'],[20103775],1
['HIS1001'],['SMP2401 CLCRHM'],"[21103873, 21104515, 21107336, 21106444, 21101710, 21101071, 21107345, 21105556, 21106710, 21104539, 21100829, 21107999, 21109280, 21104162, 21109794, 21100073, 21103785, 21101486, 21101615, 21100595, 21108659, 21102132, 21102269, 21104065, 21105092, 21108037, 21108172, 21101645, 21102540, 21103063, 21109975, 21101015, 21102810, 21109851, 21106910, 21101154, 21108969, 21107049, 21109997, 21100398, 21106163, 21107959, 21108857, 21106682, 21107835, 21107196]",46
['HIS1001'],['SMP2701'],[21107049],1
['HIS1056'],['HMO2021'],"[21006889, 21004786, 21007159]",3
['HIS1056'],['HMO2106'],"[21006569, 21004786, 21007159, 21006889]",4
['HIS1056'],['HMO2110'],[],0
['HIS1056'],['HMO2201'],[],0
['HIS1056'],['HMO3178'],[],0
['HIS1056'],['HMO3181'],[],0
['HIS1056'],['HMO3204'],"[21008002, 21006126, 21009264, 21007412, 21002133, 21009078, 21001015, 21009215, 21003067, 21009884, 21008031]",11
['HIS1056'],['HMO3302'],[],0
['HIS1056'],['HMO3303'],[],0
['HIS1056'],['HMO3306'],[],0
['HIS1056'],['HMO3307'],[],0
['HIS1056'],['HMO3311'],[],0
['HIS1056'],['HMO3312'],[],0
['HIS1056'],['HMO3321'],[],0
['HIS1056'],['HMO3507'],[],0
['HIS1056'],['HMO3521'],[],0
['HIS1056'],['HMO3600'],"[21006216, 21003408, 21009172, 21004889, 21000314, 21000891, 21004284]",7
['HIS1056'],['HMO3601'],[],0
['HIS1056'],['HMO3602'],[],0
['HIS1056'],['HMO3603'],[],0
['HIS1056'],['HMO3608'],[],0
['HIS1056'],['HMO3609'],[],0
['HIS1056'],['HMO3610'],[],0
['HIS1056'],['HMO3611'],[],0
['HIS1056'],['K300 TTKHMT'],[],0
['HIS1056'],['MAT1076'],"[21004807, 21006089, 21000972, 21001229, 21009555, 21004437, 21003798, 21002136, 21002012, 21002157, 21003697, 21006651, 21001788, 21003717, 21003718, 21007179, 21006548, 21008858, 21001820, 21003882, 21004270, 21006446, 21006588, 21008511]",24
['HIS1056'],['MAT1090'],"[20001858, 18004066, 16000260, 21002342, 20005320, 21005354, 18007115, 21002894, 21009745, 18008659, 18003895, 19008828]",12
['HIS1056'],['MAT1091'],"[21002752, 21007363, 20006918, 21003782, 21005320, 21001736, 21000202, 21002251, 21002252, 21001739, 21008917, 21004822, 20007448, 21009432, 21005337, 21005336, 21009442, 21006884, 21004839, 21007399, 21009960, 21005354, 21003824, 21006903, 21006906, 21004348, 20003390, 21005375, 21002306, 20001858, 21006404, 21002310, 21005384, 21005900, 21001298, 21005906, 21002324, 21001814, 21007449, 21006941, 21004898, 21006435, 21006949, 21005420, 21009009, 21004913, 21000311, 21002361, 21004410, 20000894, 21008511, 21005954, 21003909, 20007053, 21006989, 21009041, 21006490, 20002974, 21008032, 21001896, 21003951, 21000880, 21000370, 21003445, 21009590, 21009594, 21003453, 21006014, 21008064, 21000903, 21002953, 20005579, 21008590, 20008656, 21006034, 21009108, 21001940, 21005530, 21000923, 18006748, 21003482, 21007582, 21007584, 21004513, 21000929, 21002472, 21005544, 21003507, 21006580, 21001465, 21000954, 21009663, 21006082, 21007108, 21001989, 21004555, 21007628, 21009166, 21004560, 21005075, 21003032, 21003033, 21006621, 21008671, 21001503, 21000481, 21008166, 21009193, 21004586, 21007657, 21005102, 21005106, 21009202, 21009211, 20006205, 21002558, 21009727, 21008199, 21000012, 21003088, 21003089, 21009745, 21004121, 21001564, 21004126, 21004128, 21000545, 21004644, 21005669, 21002598, 21008231, 21004137, 21005675, 21004658, 21000567, 21002104, 21004665, 21008250, 21003136, 21000064, 21009283, 21008261, 21005702, 21006216, 21001097, 21003659, 21008271, 21004179, 21008788, 21006231, 21003673, 21002650, 21006752, 21001122, 21009315, 18001317, 21008293, 21003700, 18003895, 21009336, 21006264, 21008318, 21000127, 21000128, 21008323, 21003716, 21000134, 21008839, 21009352, 21002183, 21009870, 21001679, 21007832, 21007840, 17005538, 21004771, 21001187, 21003239, 21002225, 21004276, 21001206, 21001207, 21005818, 21004795, 21007357, 21000702]",186
['HIS1056'],['MAT1092'],"[21005316, 21009932, 21007885, 21009428, 21009946, 21007899, 21004828, 21005860, 21006889, 21000762, 21001788, 21009471, 20001858, 21000259, 21004366, 21003871, 21008995, 21008485, 21004905, 21002358, 21000314, 21002880, 21008002, 21004936, 21000329, 21002894, 21004945, 21005458, 21006493, 21008031, 21009056, 21009078, 21007031, 21004477, 21004989, 21001925, 21005510, 21005513, 21004495, 21005008, 21008600, 21005016, 21000929, 21006569, 21006069, 21006074, 21001978, 21001468, 21008129, 21009156, 16000260, 21007110, 21007626, 21003021, 21005072, 21007123, 21009172, 21001513, 21009707, 21003053, 21006126, 21007159, 21001015, 21003067, 21009215, 21004613, 21008197, 21004103, 21000521, 21000527, 16003408, 21003602, 21009238, 21007714, 21007723, 21009264, 21000061, 21006718, 21007746, 21000582, 21004691, 21003155, 21002133, 21002658, 18001317, 21000621, 21007283, 18003895, 21005756, 18008002, 21007816, 21004748, 21003212, 21003216, 21004242, 21003227, 21009884, 21006304, 21009894, 21003242, 21008876, 21007345, 21004786, 21004284, 21006845]",105
['HIS1056'],['MAT1092 CLCCNH'],"[21003394, 21007364, 21002887, 21009929, 21003659, 21007885, 21003793, 21001489, 21007634, 21005334, 21004055, 21005336, 21003671, 21007768, 21000860, 21009695, 21008032, 21002400, 21003301, 21002536, 21008170, 21007665, 21003697, 21004979, 21004218, 21009853, 21007805, 21000004, 21004613, 21008070, 21003717, 21007307, 21006156, 21004748, 21008334, 21001679, 21005008, 21009618, 21005779, 21003988, 21008212, 21000058, 21002612, 21005301, 21000950, 21002102, 21008506]",47
['HIS1056'],['MAT1092 CLCHD'],"[21005952, 21000583, 21009674, 21006732, 21001360, 21009428, 21006997, 21007254, 21006748, 21006239, 21002147, 21004204, 21004590, 20001591, 21005372, 21000254, 21002176, 21002566, 21006153, 21009486, 21008082, 21004373, 21001691, 21008478, 21003622, 21009385, 21007475, 21001716, 21006714]",29
