MSV,classCode,subjectCode
20003943,"['BIO3803E 3CLCCNS', 'BIO3356 3CLCCNS', 'POL1001 2', 'CHE1057 5CLCCNS', 'BIO2400E 3CLCCNS', 'BIO3182 3CLCCNS']","['BIO3803E CLCCNS', 'POL1001', 'BIO3356 CLCCNS', 'BIO3182 CLCCNS', 'CHE1057 CLCCNS', 'BIO2400E CLCCNS']"
20003945,"['PHY3624 1', 'PHY3609 1', 'PHY2502 1', 'PHY3302', 'PHY2304 7']","['PHY2502', 'PHY3624', 'PHY3302', 'PHY2304', 'PHY3609']"
20003951,"['BIO3405E QTS', 'BIO3403E QTS', 'HIS1001 7', 'BIO3401E QTS', 'CHE1057 7QTS', 'BIO3258E QTS']","['BIO3405E QTS', 'BIO3403E QTS', 'CHE1057 QTS', 'BIO3401E QTS', 'BIO3258E QTS', 'HIS1001']"
20003966,"['PHY2206 1', 'PHY3302', 'PHY2310', 'POL1001 11', 'HIS1001 5', 'PHY2304 4']","['PHY2206', 'POL1001', 'PHY3302', 'PHY2304', 'PHY2310', 'HIS1001']"
20003968,"['BIO3190', 'EVF2007 1', 'BIO3191', 'EVF2032', 'PHI1002 6', 'EVS4071 2', 'HIS1001 5']","['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'PHI1002', 'EVS4071', 'HIS1001']"
20003974,"['GEO2320 2', 'PHI1002 10', 'GEO3263', 'GEO2319', 'GEO3266', 'GEO3305', 'CHE1080 2', 'GEO3304']","['GEO3263', 'GEO2320', 'GEO2319', 'GEO3266', 'PHI1002', 'GEO3305', 'CHE1080', 'GEO3304']"
20003975,"['PHI1002 5', 'HMO2201', 'POL1001 11', 'HMO3302', 'HMO3303', 'HMO3181']","['POL1001', 'HMO2201', 'PHI1002', 'HMO3302', 'HMO3303', 'HMO3181']"
20003989,"['HIS1001 4', 'GEO1050 6', 'MAT2403 2', 'MAT3514 1', 'MAT3506']","['GEO1050', 'MAT3514', 'MAT2403', 'MAT3506', 'HIS1001']"
20004004,"['EVS4071 1', 'EVS3250 2', 'EVS2301 1', 'EVS3241']","['EVS2301', 'EVS3250', 'EVS4071', 'EVS3241']"
20004005,"['HIS1001 4', 'POL1001 2', 'MAT3365', 'MAT2314', 'MAT3500 2']","['POL1001', 'MAT3365', 'MAT2314', 'MAT3500', 'HIS1001']"
20004017,"['CHE3300 4CLCHD', 'POL1001 10', 'CHE1075E 1CLCHD', 'CHE2114E 1CLCHD', 'CHE3302 1CLCHD']","['CHE1075E CLCHD', 'CHE3302 CLCHD', 'POL1001', 'CHE2114E CLCHD', 'CHE3300 CLCHD']"
20004025,"['PHY3624 1', 'PHY2502 2', 'PHY3609 2', 'PHY3302', 'PHY2304 7']","['PHY2502', 'PHY3624', 'PHY3302', 'PHY2304', 'PHY3609']"
20004032,"['MAT2403 2', 'PHI1002 6', 'MAT3514 1', 'HIS1001 8', 'MAT3506']","['PHI1002', 'MAT2403', 'MAT3514', 'MAT3506', 'HIS1001']"
20004034,"['PHI1002 3', 'MAT3507', 'MAT3365', 'MAT2314', 'HIS1001 1', 'MAT2406']","['MAT3507', 'MAT3365', 'MAT2314', 'PHI1002', 'MAT2406', 'HIS1001']"
20004047,"['PHI1002 5', 'HMO3302', 'HMO2201', 'POL1001 11', 'HMO3181', 'HMO3303']","['HMO3302', 'POL1001', 'HMO2201', 'PHI1002', 'HMO3181', 'HMO3303']"
20004055,"['CHE3300 3CLCHD', 'CHE1075E 1CLCHD', 'CHE2114E 1CLCHD', 'CHE3302 1CLCHD', 'PHI1002 2']","['CHE1075E CLCHD', 'CHE3302 CLCHD', 'CHE2114E CLCHD', 'PHI1002', 'CHE3300 CLCHD']"
20004066,"['PHI1002 3', 'MAT3507', 'MAT3365', 'MAT2314', 'MAT2406']","['MAT3507', 'MAT3365', 'MAT2314', 'PHI1002', 'MAT2406']"
20004071,"['BIO2203 6', 'BIO3201 1', 'MAT1101 1', 'PHI1002 10', 'BIO3258 1']","['MAT1101', 'BIO3201', 'BIO3258', 'BIO2203', 'PHI1002']"
20004073,"['BIO2203 5', 'PHI1002 5', 'MAT1101 6', 'BIO3258 3', 'POL1001 2', 'GEO1050 3', 'CHE1081 8']","['MAT1101', 'GEO1050', 'POL1001', 'BIO3258', 'CHE1081', 'BIO2203', 'PHI1002']"
20004075,"['HIS1056 5', 'GEO3403', 'GEO3400']","['HIS1056', 'GEO3403', 'GEO3400']"
20004081,"['HIS1001 12', 'GEO3269', 'GEO3263', 'GEO3305', 'PHY1103 12', 'GEO3304']","['GEO3269', 'GEO3263', 'GEO3305', 'GEO3304', 'PHY1103', 'HIS1001']"
20004085,"['PHY1113 5', 'PHY2004', 'PHY3301 1', 'PHY2304 1']","['PHY2304', 'PHY2004', 'PHY3301', 'PHY1113']"
20004087,"['PHY2206 1', 'HIS1001 9', 'POL1001 4', 'PHY3302', 'PHY2310', 'PHY2304 4']","['PHY2206', 'POL1001', 'PHY3302', 'PHY2304', 'PHY2310', 'HIS1001']"
20004098,"['CHE1048', 'CHE1084', 'POL1001 10', 'CHE1075', 'CHE1091 1']","['CHE1048', 'CHE1084', 'POL1001', 'CHE1075', 'CHE1091']"
20004100,"['BIO3190', 'MAT1091 1', 'HIS1001 12', 'EVF2007 1', 'BIO3191', 'EVF2032', 'EVS4071 2']","['BIO3190', 'BIO3191', 'MAT1091', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001']"
20004103,"['CHE1052', 'POL1001 2', 'CHE2021', 'CHE2018', 'PHI1002 1']","['POL1001', 'CHE1052', 'CHE2021', 'PHI1002', 'CHE2018']"
20004114,"['PHI1002 5', 'EVS3242 3', 'EVS3455', 'EVS3453', 'EVS2301 2']","['EVS2301', 'EVS3455', 'PHI1002', 'EVS3453', 'EVS3242']"
20004117,"['CHE2110E TTH', 'CHE2118E TTH', 'CHE2120E TTH', 'MAT1092 12TTH', 'HIS1001 8', 'GEO1050 4']","['CHE2110E TTH', 'MAT1092 TTH', 'GEO1050', 'CHE2118E TTH', 'CHE2120E TTH', 'HIS1001']"
20004121,"['BIO2203 5', 'MAT1101 6', 'POL1001 10', 'BIO3258 3', 'HIS1001 11']","['MAT1101', 'POL1001', 'BIO3258', 'BIO2203', 'HIS1001']"
20004126,"['BIO3190', 'BIO3191', 'EVF2007 1', 'EVF2032', 'EVS4071 2', 'HIS1001 11']","['BIO3190', 'BIO3191', 'EVF2032', 'EVF2007', 'EVS4071', 'HIS1001']"
20004127,"['POL1001 3', 'PHI1002 5', 'CHE3300 3CLCHD', 'HIS1001 4', 'CHE1075E 1CLCHD', 'CHE2114E 1CLCHD', 'CHE3302 1CLCHD']","['CHE1075E CLCHD', 'CHE3302 CLCHD', 'POL1001', 'CHE2114E CLCHD', 'PHI1002', 'CHE3300 CLCHD', 'HIS1001']"
20004128,"['BIO2203 6', 'MAT3514 2', 'BIO3201 1', 'MAT1101 1', 'GEO1050 6', 'MAT2403 2', 'PHI1002 7', 'PHI1002 10', 'BIO3258 1', 'MAT3506']","['MAT1101', 'GEO1050', 'BIO3201', 'BIO3258', 'BIO2203', 'PHI1002', 'MAT3514', 'MAT2403', 'MAT3506']"
20004129,"['HIS1056 5', 'PHY3314', 'PHY2304 2']","['HIS1056', 'PHY2304', 'PHY3314']"
20004130,"['PHY2206 1', 'HIS1001 3', 'PHY2310', 'PHY2304 4', 'CHE1080 1']","['PHY2206', 'PHY2304', 'CHE1080', 'PHY2310', 'HIS1001']"
20004146,"['PHI1002 12', 'BIO2203 5', 'GEO1050 3', 'CHE1081 8', 'BIO3258 1']","['GEO1050', 'BIO3258', 'CHE1081', 'BIO2203', 'PHI1002']"
20004155,"['PHI1002 3', 'MAT2403 4CLCMTKHTT', 'MAT3517E 2CLCMTKHTT', 'MAT3551E 2CLCMTKHTT', 'MAT3500 2']","['MAT3551E CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT2403 CLCMTKHTT', 'PHI1002', 'MAT3500']"
20004165,"['BIO3190', 'EVS4071 5', 'BIO3191', 'EVF2007 1', 'POL1001 8', 'EVF2032', 'HIS1001 5']","['BIO3190', 'BIO3191', 'POL1001', 'EVF2032', 'EVF2007', 'EVS4071', 'HIS1001']"
20004168,"['MAT3514 1', 'MAT2403 3', 'HIS1001 8', 'MAT3506', 'PHI1002 1']","['PHI1002', 'MAT2403', 'MAT3514', 'MAT3506', 'HIS1001']"
20004173,"['CHE1081 12CLCCNS', 'MAT1192 4', 'CHE1057 2', 'BIO3356 3CLCCNS', 'PHY1103 5', 'PHI1002 1']","['MAT1192', 'BIO3356 CLCCNS', 'PHI1002', 'CHE1081 CLCCNS', 'PHY1103', 'CHE1057']"
20004176,"['PHI1002 8', 'HIS1001 12', 'POL1001 9', 'MAT2303 4', 'MAT2301 3']","['POL1001', 'PHI1002', 'MAT2301', 'MAT2303', 'HIS1001']"
20004179,"['BIO2204 4', 'PHI1002 3', 'POL1001 8', 'PHY1103 4', 'BIO2203 4']","['BIO2204', 'POL1001', 'BIO2203', 'PHI1002', 'PHY1103']"
20004180,"['MAT3507', 'MAT3365', 'MAT2314', 'HIS1001 1', 'MAT2406']","['MAT3507', 'MAT3365', 'MAT2314', 'MAT2406', 'HIS1001']"
20004204,"['POL1001 12', 'BIO2400E 2CLCCNS', 'BIO3803E 6CLCCNS', 'BIO3182 5CLCCNS', 'CHE1057 6CLCCNS', 'BIO3356 5CLCCNS']","['BIO3803E CLCCNS', 'POL1001', 'BIO3356 CLCCNS', 'BIO3182 CLCCNS', 'CHE1057 CLCCNS', 'BIO2400E CLCCNS']"
20004215,"['PHY1103 11', 'PHI1002 12', 'HIS1001 1', 'MAT2403 2', 'EVS3241', 'PHY1100 8', 'POL1001 9', 'MAT3514 1', 'CHE1080 2', 'MAT3506', 'EVS2301 1']","['PHY1100', 'POL1001', 'EVS2301', 'EVS3241', 'PHI1002', 'MAT3514', 'MAT2403', 'CHE1080', 'MAT3506', 'PHY1103', 'HIS1001']"
20004218,"['CHE3300 4CLCHD', 'CHE1075E 2CLCHD', 'CHE1057 2', 'HIS1001 7', 'CHE3302 2CLCHD', 'PHI1002 6', 'CHE2114E 1CLCHD']","['CHE1075E CLCHD', 'CHE3302 CLCHD', 'CHE1057', 'CHE2114E CLCHD', 'PHI1002', 'CHE3300 CLCHD', 'HIS1001']"
20004222,"['PHY2206 2', 'HIS1001 7', 'PHY2304 5', 'PHY2310', 'PHY3301 1', 'HIS1056 2']","['PHY2206', 'HIS1056', 'PHY2304', 'PHY3301', 'PHY2310', 'HIS1001']"
20004223,"['EVS3232', 'PHY1020 2']","['PHY1020', 'EVS3232']"
20004235,"['CHE1080 3', 'GEO3263', 'GEO2319', 'GEO3266', 'GEO3305', 'GEO3304']","['GEO3263', 'GEO2319', 'GEO3266', 'GEO3305', 'CHE1080', 'GEO3304']"
20004242,"['POL1001 4', 'CHE1075', 'CHE1091 1', 'CHE2021', 'CHE2018', 'CHE1079']","['POL1001', 'CHE1075', 'CHE2021', 'CHE1091', 'CHE2018', 'CHE1079']"
20004245,"['GEO3403', 'GEO3400', 'HIS1001 3', 'GEO2304', 'MAT1101 11']","['MAT1101', 'GEO3403', 'GEO3400', 'GEO2304', 'HIS1001']"
20004249,"['PHI1002 12', 'BIO2203 5', 'BIO3258 3', 'CHE1081 10', 'MAT1101 9']","['MAT1101', 'BIO3258', 'CHE1081', 'BIO2203', 'PHI1002']"
20004257,"['EVS3242 3', 'EVS3455', 'EVS3453', 'PHI1002 7', 'CHE1080 1']","['EVS3455', 'PHI1002', 'EVS3453', 'CHE1080', 'EVS3242']"
20004260,"['POL1001 2', 'MAT1091 10', 'GEO3119']","['GEO3119', 'POL1001', 'MAT1091']"
20004264,"['CHE3302 1CLCHD', 'CHE1075E 1CLCHD', 'CHE2114E 1CLCHD', 'HIS1001 3']","['CHE2114E CLCHD', 'CHE1075E CLCHD', 'CHE3302 CLCHD', 'HIS1001']"
20004265,"['CHE3302 2CLCHD', 'CHE3300 4CLCHD', 'CHE2114E 2CLCHD', 'CHE1075E 2CLCHD']","['CHE2114E CLCHD', 'CHE1075E CLCHD', 'CHE3302 CLCHD', 'CHE3300 CLCHD']"
20004280,"['GEO1050 2', 'MAT2403 2', 'HIS1001 10', 'MAT3514 1', 'MAT3506']","['GEO1050', 'MAT2403', 'MAT3514', 'MAT3506', 'HIS1001']"
20004285,"['POL1001 3', 'MAT2403 4CLCMTKHTT', 'MAT2317 4CLCMTKHTT', 'MAT3551E 2CLCMTKHTT', 'MAT3500 3CLCMTKHTT']","['MAT3551E CLCMTKHTT', 'MAT2317 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'POL1001', 'MAT2403 CLCMTKHTT']"
20004287,"['CHE3300 4CLCHD', 'CHE1075E 2CLCHD', 'HIS1001 3', 'CHE3302 2CLCHD', 'CHE2114E 2CLCHD']","['CHE1075E CLCHD', 'CHE3302 CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'HIS1001']"
20004298,"['GEO2320 2', 'GEO3263', 'GEO2319', 'GEO3266', 'GEO3305', 'GEO3304']","['GEO3263', 'GEO2319', 'GEO3266', 'GEO2320', 'GEO3304', 'GEO3305']"
20004299,"['MAT3551E 1CLCMTKHTT', 'MAT2403 4CLCMTKHTT', 'PHI1002 11', 'MAT3517E 1CLCMTKHTT', 'PHY1103 13CLCMTKHTT']","['MAT3551E CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'PHY1103 CLCMTKHTT', 'MAT2403 CLCMTKHTT', 'PHI1002']"
20004300,"['MAT2034', 'MAT3533', 'GEO1050 2', 'MAT3507', 'PHY1103 6', 'MAT2318 1', 'MAT2403 3', 'PHI1002 10']","['MAT2034', 'MAT3533', 'GEO1050', 'MAT3507', 'MAT2318', 'PHI1002', 'MAT2403', 'PHY1103']"
20004308,"['POL1001 1', 'GEO3403', 'MAT1091 3', 'GEO3400', 'MAT1101 9', 'PHI1002 1']","['MAT1101', 'GEO3403', 'GEO3400', 'POL1001', 'MAT1091', 'PHI1002']"
20004316,"['MAT3514 2', 'PHY1100 8', 'MAT2403 3', 'PHI1002 1', 'HIS1001 6']","['PHY1100', 'PHI1002', 'MAT3514', 'MAT2403', 'HIS1001']"
20004319,"['MAT1101 4', 'GEO3403', 'HIS1001 6', 'GEO3400']","['MAT1101', 'HIS1001', 'GEO3403', 'GEO3400']"
20004342,"['HIS1056 3', 'MAT3379', 'MAT3514 2', 'MAT2403 1', 'HIS1001 11']","['HIS1056', 'MAT3379', 'MAT3514', 'MAT2403', 'HIS1001']"
20004348,"['MAT1101 6', 'BIO2203 6', 'BIO2201 4', 'BIO3258 2']","['BIO2203', 'BIO2201', 'BIO3258', 'MAT1101']"
20004350,"['BIO3182 4CLCCNS', 'CHE1057 5CLCCNS', 'BIO3803E 4CLCCNS', 'BIO2400E 5CLCCNS', 'PHI1002 2']","['BIO3803E CLCCNS', 'PHI1002', 'BIO3182 CLCCNS', 'CHE1057 CLCCNS', 'BIO2400E CLCCNS']"
20004357,"['PHY3624 1', 'PHY3609 1', 'PHY2502 2']","['PHY2502', 'PHY3609', 'PHY3624']"
20004362,"['CHE2018', 'HIS1001 8', 'CHE3300 2', 'CHE1091 1']","['CHE2018', 'CHE3300', 'CHE1091', 'HIS1001']"
20004364,"['CHE1079E CLCCNH', 'CHE1091 8CLCCNH', 'CHE2021 2CLCCNH', 'PHI1002 11', 'CHE1129 CLCCNH']","['CHE1079E CLCCNH', 'CHE1091 CLCCNH', 'PHI1002', 'CHE2021 CLCCNH', 'CHE1129 CLCCNH']"
20004366,"['PHY1103 11', 'MAT2318 2', 'PHY1100 7', 'PHI1002 9']","['MAT2318', 'PHI1002', 'PHY1103', 'PHY1100']"
20004369,"['HIS1001 4', 'MAT2403 4CLCMTKHTT', 'POL1001 8', 'MAT3551E 2CLCMTKHTT', 'MAT3517E 1CLCMTKHTT']","['MAT3551E CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'POL1001', 'MAT2403 CLCMTKHTT', 'HIS1001']"
20004370,"['MAT2308', 'MAT2310', 'MAT3300 1', 'POL1001 10', 'MAT3344 2', 'MAT3305', 'HIS1001 6']","['MAT2308', 'MAT2310', 'POL1001', 'MAT3305', 'MAT3300', 'MAT3344', 'HIS1001']"
20004373,"['POL1001 12', 'BIO2400E 1CLCCNS', 'PHI1002 11', 'CHE1057 5CLCCNS', 'BIO3356 1CLCCNS', 'BIO3803E 1CLCCNS', 'BIO3182 1CLCCNS']","['BIO3803E CLCCNS', 'POL1001', 'BIO3356 CLCCNS', 'PHI1002', 'CHE1057 CLCCNS', 'BIO3182 CLCCNS', 'BIO2400E CLCCNS']"
20004382,"['PHI1002 10', 'PHY2310', 'CHE1080 1']","['CHE1080', 'PHY2310', 'PHI1002']"
20004386,"['PHY2304 2', 'HIS1001 5', 'PHY2206 3', 'PHY2310', 'PHY3301 1']","['PHY2206', 'PHY2304', 'PHY3301', 'PHY2310', 'HIS1001']"
20004397,"['GEO3263', 'GEO3266', 'POL1001 4', 'PHY1103 6', 'PHI1002 10', 'GEO3304', 'GEO3305']","['GEO3263', 'POL1001', 'GEO3266', 'PHI1002', 'GEO3305', 'GEO3304', 'PHY1103']"
20004400,"['PHY3624 1', 'PHY2502 2', 'PHY2304 6', 'PHY3302', 'PHI1002 6', 'PHY3609 2']","['PHY2502', 'PHY3624', 'PHY3302', 'PHY2304', 'PHI1002', 'PHY3609']"
20004404,"['CHE1048', 'PHI1002 6', 'CHE1090', 'CHE1084']","['CHE1048', 'PHI1002', 'CHE1090', 'CHE1084']"
20004408,"['EVS3250 1', 'EVS3241', 'EVS4071 1', 'HIS1001 1', 'EVS2301 1']","['EVS3241', 'EVS2301', 'EVS3250', 'EVS4071', 'HIS1001']"
20004410,"['PHI1002 8', 'BIO2204 4', 'HIS1001 10', 'BIO2203 3', 'MAT1101 9']","['BIO2204', 'MAT1101', 'BIO2203', 'PHI1002', 'HIS1001']"
20004416,"['PHY3624 1', 'PHY2304 6', 'PHY3609 1', 'PHY2502 1', 'MAT2318 1']","['PHY2502', 'PHY3624', 'MAT2318', 'PHY2304', 'PHY3609']"
20004437,"['PHY3605E QTL', 'POL1001 12', 'HIS1001 7', 'PHY2304E QTL', 'PHY3163 2QTL', 'PHY2004 2QTL']","['PHY3605E QTL', 'POL1001', 'PHY2304E QTL', 'PHY2004 QTL', 'HIS1001', 'PHY3163 QTL']"
20004443,"['MAT1101 6', 'EVS3250 2', 'EVS3241', 'PHY1103 5', 'EVS4071 1', 'EVS2301 1']","['MAT1101', 'EVS3241', 'EVS2301', 'EVS3250', 'EVS4071', 'PHY1103']"
20004450,"['PHI1002 5', 'BIO2400E 6CLCCNS', 'BIO3356 3CLCCNS', 'CHE1057 5CLCCNS', 'BIO3803E 2CLCCNS', 'BIO3182 5CLCCNS']","['BIO3803E CLCCNS', 'BIO3356 CLCCNS', 'PHI1002', 'BIO3182 CLCCNS', 'CHE1057 CLCCNS', 'BIO2400E CLCCNS']"
20004453,"['PHY3624 1', 'PHY2502 2', 'PHY3302', 'PHY2304 5', 'PHY1020 3']","['PHY2502', 'PHY1020', 'PHY3624', 'PHY3302', 'PHY2304']"
20004462,"['GLO3197 CLCĐC', 'GLO2069 CLCĐC', 'MAT1091 2', 'CHE1080 1', 'GLO3196 CLCĐC']","['GLO3197 CLCĐC', 'GLO2069 CLCĐC', 'MAT1091', 'CHE1080', 'GLO3196 CLCĐC']"
20004472,"['PHI1002 11', 'GLO2099 1', 'EVS2302 3', 'GLO2056', 'GEO2059 2']","['GEO2059', 'EVS2302', 'GLO2099', 'GLO2056', 'PHI1002']"
20004481,"['GEO3403', 'GEO3400', 'HIS1001 10', 'GEO2304', 'MAT1101 4', 'PHI1002 1']","['MAT1101', 'GEO3403', 'GEO3400', 'GEO2304', 'PHI1002', 'HIS1001']"
20004492,"['PHY3605E QTL', 'PHY3163 2QTL', 'PHY2304E QTL', 'PHY2004 2QTL']","['PHY2004 QTL', 'PHY3605E QTL', 'PHY2304E QTL', 'PHY3163 QTL']"
20004496,"['HMO3610', 'POL1001 12', 'PHI1002 8', 'HMO2201', 'HMO3603', 'MAT1101 4', 'HMO3602', 'HMO3601']","['HMO3610', 'MAT1101', 'POL1001', 'HMO2201', 'HMO3603', 'HMO3602', 'HMO3601', 'PHI1002']"
20004497,"['MAT3507', 'HIS1001 10', 'MAT3365', 'MAT2314', 'MAT2406']","['MAT3507', 'MAT3365', 'MAT2314', 'MAT2406', 'HIS1001']"
20004498,"['GEO3119', 'MAT1192 3', 'PHY1103 7']","['GEO3119', 'MAT1192', 'PHY1103']"
20004513,"['GEO3403', 'HIS1001 12', 'GEO3400', 'MAT1090 1', 'MAT1101 4', 'POL1001 7', 'PHI1002 1']","['MAT1101', 'GEO3403', 'GEO3400', 'POL1001', 'PHI1002', 'MAT1090', 'HIS1001']"
20004514,"['PHY3163', 'PHY3301 2', 'PHY2304 3']","['PHY3163', 'PHY2304', 'PHY3301']"
20004532,"['BIO3803E 3CLCCNS', 'BIO2400E 6CLCCNS', 'BIO3182 2CLCCNS', 'PHI1002 9', 'BIO3356 5CLCCNS']","['BIO3803E CLCCNS', 'BIO3356 CLCCNS', 'PHI1002', 'BIO3182 CLCCNS', 'BIO2400E CLCCNS']"
20004537,"['PHY3302', 'PHY2206 1', 'PHY2310', 'PHY2304 7']","['PHY2206', 'PHY3302', 'PHY2310', 'PHY2304']"
20004542,"['MAT2403 2', 'MAT2407 1', 'POL1001 9', 'MAT3514 1', 'HIS1001 8', 'MAT3506']","['POL1001', 'MAT2407', 'MAT2403', 'MAT3514', 'MAT3506', 'HIS1001']"
20004547,"['MAT3340 TNT', 'MAT3344 3TNT', 'PHI1002 3', 'HIS1056 6', 'MAT3300 3TNT', 'MAT2314 2TNT', 'MAT2407 3TNT']","['MAT3340 TNT', 'HIS1056', 'MAT2407 TNT', 'PHI1002', 'MAT2314 TNT', 'MAT3300 TNT', 'MAT3344 TNT']"
20004555,"['MAT3379', 'MAT2403 1', 'MAT3514 2', 'MAT2403 2', 'HIS1001 10', 'GEO1050 5', 'GEO1050 3', 'MAT3514 1', 'MAT3506', 'HIS1001 11']","['MAT3379', 'GEO1050', 'MAT3514', 'MAT2403', 'MAT3506', 'HIS1001']"
20004560,"['BIO3190', 'EVF2007 1', 'BIO3191', 'PHI1002 11', 'HIS1001 10', 'EVF2032', 'EVS4071 2']","['BIO3190', 'BIO3191', 'EVF2032', 'EVF2007', 'PHI1002', 'EVS4071', 'HIS1001']"
20004575,"['GEO1050 1', 'HIS1001 4', 'CHE3300 3CLCHD', 'PHI1002 11', 'CHE2114E 1CLCHD', 'CHE3302 1CLCHD']","['CHE3302 CLCHD', 'GEO1050', 'CHE2114E CLCHD', 'PHI1002', 'CHE3300 CLCHD', 'HIS1001']"
20004586,"['BIO3190', 'EVF2007 1', 'BIO3191', 'HIS1001 10', 'EVF2032', 'EVS4071 2', 'BIO2202 5']","['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'BIO2202', 'HIS1001']"
20004590,"['POL1001 12', 'BIO3803E 3CLCCNS', 'BIO3356 3CLCCNS', 'CHE1057 5CLCCNS', 'PHY1100 11', 'BIO2400E 3CLCCNS', 'BIO3182 3CLCCNS']","['PHY1100', 'BIO3803E CLCCNS', 'POL1001', 'BIO3356 CLCCNS', 'BIO3182 CLCCNS', 'CHE1057 CLCCNS', 'BIO2400E CLCCNS']"
20004591,"['PHY2206 2', 'PHY3301 2', 'CHE1084 2TNH', 'PHI1002 8', 'HIS1001 7', 'POL1001 8', 'PHY2206 3', 'PHY1161 1CTĐB', 'CHE2110 1TNH', 'PHY2304 5', 'PHY2310', 'PHY2304 4', 'HIS1001 11', 'PHY3301 1']","['PHY2206', 'CHE1084 TNH', 'CHE2110 TNH', 'POL1001', 'PHY2304', 'PHI1002', 'PHY3301', 'PHY2310', 'PHY1161 CTĐB', 'HIS1001']"
20004599,"['GLO2099 1', 'EVS2302 3', 'POL1001 7', 'GLO2056', 'GEO2059 2', 'HIS1001 11']","['GEO2059', 'POL1001', 'EVS2302', 'GLO2099', 'GLO2056', 'HIS1001']"
20004603,"['GLO2099 2', 'EVS2302 3', 'GEO2059 2', 'GLO2056']","['GLO2099', 'GEO2059', 'EVS2302', 'GLO2056']"
20004604,"['CHE1079E CLCCNH', 'CHE1091 8CLCCNH', 'CHE2021 2CLCCNH', 'CHE1129 CLCCNH']","['CHE1079E CLCCNH', 'CHE1091 CLCCNH', 'CHE2021 CLCCNH', 'CHE1129 CLCCNH']"
20004613,"['MAT3379', 'MAT2403 1', 'CHE3300 3CLCHD', 'GEO1050 6', 'PHI1002 11', 'CHE1075E 1CLCHD', 'MAT2318 1', 'POL1001 9', 'CHE3302 1CLCHD', 'PHI1002 1']","['CHE1075E CLCHD', 'MAT3379', 'CHE3302 CLCHD', 'GEO1050', 'POL1001', 'MAT2318', 'PHI1002', 'MAT2403', 'CHE3300 CLCHD']"
20004615,"['BIO3190', 'BIO3191', 'EVF2007 1', 'EVF2032', 'PHI1002 6', 'EVS4071 2', 'HIS1001 11']","['BIO3190', 'BIO3191', 'EVF2032', 'EVF2007', 'PHI1002', 'EVS4071', 'HIS1001']"
20004630,"['BIO3190', 'EVS4071 6', 'BIO3191', 'MAT1101 1', 'EVF2007 1', 'EVF2032', 'PHI1002 9', 'BIO2202 5']","['BIO3190', 'MAT1101', 'BIO3191', 'EVF2032', 'EVF2007', 'PHI1002', 'EVS4071', 'BIO2202']"
20004637,"['PHY3624 1', 'PHY2502 2', 'PHY1108 1', 'PHY3302', 'PHY3609 2']","['PHY2502', 'PHY3624', 'PHY1108', 'PHY3302', 'PHY3609']"
20004644,"['BIO3190', 'EVF2007 1', 'BIO3191', 'EVF2032', 'PHI1002 9', 'EVS4071 2', 'CHE1081 8']","['BIO3190', 'BIO3191', 'CHE1081', 'EVF2007', 'EVF2032', 'PHI1002', 'EVS4071']"
20004645,"['BIO3190', 'EVS4071 6', 'BIO3191', 'EVF2007 1', 'POL1001 8', 'PHY1103 6', 'EVF2032']","['BIO3190', 'BIO3191', 'POL1001', 'EVF2032', 'EVF2007', 'EVS4071', 'PHY1103']"
20004650,"['PHY1020 4CTĐB', 'MAT2403 5CLCMTKHTT', 'MAT3551E 4CLCMTKHTT', 'HIS1001 1', 'MAT3517E 1CLCMTKHTT']","['MAT3551E CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT2403 CLCMTKHTT', 'PHY1020 CTĐB', 'HIS1001']"
20004654,"['POL1001 12', 'MAT2403 2', 'MAT3514 1', 'MAT3500 1']","['MAT3500', 'POL1001', 'MAT3514', 'MAT2403']"
20004659,"['CHE1048', 'POL1001 12', 'CHE1091 1', 'CHE1083', 'CHE1090', 'CHE3300 1']","['CHE1048', 'POL1001', 'CHE3300', 'CHE1083', 'CHE1090', 'CHE1091']"
20004662,"['CHE1079E CLCCNH', 'HIS1056 9', 'CHE1091 8CLCCNH', 'CHE2021 2CLCCNH', 'CHE1129 CLCCNH']","['HIS1056', 'CHE1079E CLCCNH', 'CHE1091 CLCCNH', 'CHE2021 CLCCNH', 'CHE1129 CLCCNH']"
20004665,"['GEO3263', 'PHY1103 2', 'MAT1192 2', 'PHI1002 6', 'GEO3305', 'MAT1101 12', 'GEO3304']","['MAT1101', 'MAT1192', 'GEO3263', 'PHI1002', 'GEO3305', 'GEO3304', 'PHY1103']"
20004666,"['PHY3605E QTL', 'PHY3163 2QTL', 'PHY2304E QTL', 'PHY2004 2QTL']","['PHY3605E QTL', 'PHY2304E QTL', 'PHY3163 QTL', 'PHY2004 QTL']"
20004670,"['MAT1101 12', 'PHI1002 1', 'GEO3403', 'GEO3400']","['MAT1101', 'GEO3403', 'PHI1002', 'GEO3400']"
